Dates,RF Actual Level (mm),Last 10 Year Average (m bgl),Last Year  (m bgl),Current Level (m bgl)
"02-Sep-2015",0,NaN,"-","-"
"03-Sep-2015",0,NaN,"-","-"
"04-Sep-2015",0.95,NaN,"-","-"
"05-Sep-2015",22.97,NaN,"-","-"
"06-Sep-2015",1.48,NaN,"-","-"
"07-Sep-2015",55.14,NaN,"-","-"
"08-Sep-2015",40.26,NaN,"-","-"
"09-Sep-2015",0,NaN,"-","-"
"10-Sep-2015",0,NaN,"-","-"
"11-Sep-2015",2.4,NaN,"-","-"
"12-Sep-2015",0,NaN,"-","-"
"13-Sep-2015",0,NaN,"-","-"
"14-Sep-2015",4.37,NaN,"-","-"
"15-Sep-2015",0,NaN,"-","-"
"16-Sep-2015",0,NaN,"-","-"
"17-Sep-2015",0,NaN,"-","-"
"18-Sep-2015",0.04,NaN,"-","-"
"19-Sep-2015",1.02,NaN,"-","-"
"20-Sep-2015",0,NaN,"-","-"
"21-Sep-2015",4.66,NaN,"-","-"
"22-Sep-2015",0,NaN,"-","-"
"23-Sep-2015",1.12,NaN,"-","-"
"24-Sep-2015",0.2,NaN,"-","-"
"25-Sep-2015",14.33,NaN,"-","-"
"26-Sep-2015",23.22,NaN,"-","-"
"27-Sep-2015",0.23,NaN,"-","-"
"28-Sep-2015",24.67,NaN,"-","-"
"29-Sep-2015",2.84,NaN,"-","-"
"30-Sep-2015",0.62,NaN,"-","-"
"01-Oct-2015",7.08,NaN,"-","-"
"02-Oct-2015",9.24,NaN,"-","-"
"03-Oct-2015",0.9,NaN,"-","-"
"04-Oct-2015",9.65,NaN,"-","-"
"05-Oct-2015",51.37,NaN,"-","-"
"06-Oct-2015",20.83,NaN,"-","-"
"07-Oct-2015",14.31,NaN,"-","-"
"08-Oct-2015",0.57,NaN,"-","-"
"09-Oct-2015",0,NaN,"-","-"
"10-Oct-2015",0,NaN,"-","-"
"11-Oct-2015",0.28,NaN,"-","-"
"12-Oct-2015",22.09,NaN,"-","-"
"13-Oct-2015",0,NaN,"-","-"
"14-Oct-2015",0,NaN,"-","-"
"15-Oct-2015",0.03,NaN,"-","-"
"16-Oct-2015",0,NaN,"-","-"
"17-Oct-2015",0,NaN,"-","-"
"18-Oct-2015",0,NaN,"-","-"
"19-Oct-2015",0,NaN,"-","-"
"20-Oct-2015",0,NaN,"-","-"
"21-Oct-2015",0,NaN,"-","-"
"22-Oct-2015",0,NaN,"-","-"
"23-Oct-2015",0,NaN,"-","-"
"24-Oct-2015",0,NaN,"-","-"
"25-Oct-2015",0,NaN,"-","-"
"26-Oct-2015",0,NaN,"-","-"
"27-Oct-2015",0,NaN,"-","-"
"28-Oct-2015",4.07,NaN,"-","-"
"29-Oct-2015",14.47,NaN,"-","-"
"30-Oct-2015",0,NaN,"-","-"
"31-Oct-2015",2.36,NaN,"-","-"
"01-Nov-2015",0,NaN,"-","-"
"02-Nov-2015",4.66,NaN,"-","-"
"03-Nov-2015",39.36,NaN,"-","-"
"04-Nov-2015",16.94,13.85,14.127422605100396,11.036436276391346
"05-Nov-2015",14.74,NaN,"-","-"
"06-Nov-2015",0,NaN,"-","-"
"07-Nov-2015",0,NaN,"-","-"
"08-Nov-2015",0,NaN,"-","-"
"09-Nov-2015",0,NaN,"-","-"
"10-Nov-2015",70.47,NaN,"-","-"
"11-Nov-2015",23.23,NaN,"-","-"
"12-Nov-2015",4.17,NaN,"-","-"
"13-Nov-2015",14.25,NaN,"-","-"
"14-Nov-2015",0.45,NaN,"-","-"
"15-Nov-2015",0.98,NaN,"-","-"
"16-Nov-2015",8.61,NaN,"-","-"
"17-Nov-2015",8.2,NaN,"-","-"
"18-Nov-2015",1.59,NaN,"-","-"
"19-Nov-2015",10.07,NaN,"-","-"
"20-Nov-2015",0.67,NaN,"-","-"
"21-Nov-2015",14.35,NaN,"-","-"
"22-Nov-2015",2.84,NaN,"-","-"
"23-Nov-2015",5.27,NaN,"-","-"
"24-Nov-2015",13.51,NaN,"-","-"
"25-Nov-2015",0,NaN,"-","-"
"26-Nov-2015",0,NaN,"-","-"
"27-Nov-2015",0,NaN,"-","-"
"28-Nov-2015",0,NaN,"-","-"
"29-Nov-2015",0,NaN,"-","-"
"30-Nov-2015",2.51,NaN,"-","-"
"01-Dec-2015",2.21,NaN,"-","-"
"02-Dec-2015",3.12,NaN,"-","-"
"03-Dec-2015",1.34,NaN,"-","-"
"04-Dec-2015",0.79,NaN,"-","-"
"05-Dec-2015",0,NaN,"-","-"
"06-Dec-2015",0,NaN,"-","-"
"07-Dec-2015",0,NaN,"-","-"
"08-Dec-2015",0,NaN,"-","-"
"09-Dec-2015",0,NaN,"-","-"
"10-Dec-2015",0.22,NaN,"-","-"
"11-Dec-2015",0,NaN,"-","-"
"12-Dec-2015",0,NaN,"-","-"
"13-Dec-2015",0,NaN,"-","-"
"14-Dec-2015",0,NaN,"-","-"
"15-Dec-2015",0,NaN,"-","-"
"16-Dec-2015",0,NaN,"-","-"
"17-Dec-2015",0,NaN,"-","-"
"18-Dec-2015",0,NaN,"-","-"
"19-Dec-2015",0,NaN,"-","-"
"20-Dec-2015",0,NaN,"-","-"
"21-Dec-2015",0,NaN,"-","-"
"22-Dec-2015",0,NaN,"-","-"
"23-Dec-2015",0,NaN,"-","-"
"24-Dec-2015",0,NaN,"-","-"
"25-Dec-2015",0,NaN,"-","-"
"26-Dec-2015",0,NaN,"-","-"
"27-Dec-2015",0,NaN,"-","-"
"28-Dec-2015",0,NaN,"-","-"
"29-Dec-2015",0,NaN,"-","-"
"30-Dec-2015",0,NaN,"-","-"
"31-Dec-2015",0,NaN,"-","-"
"01-Jan-2016",0,NaN,"-","-"
"02-Jan-2016",0,NaN,"-","-"
"03-Jan-2016",0,NaN,"-","-"
"04-Jan-2016",0,13.71,16.010119480382627,4.670670301217678
"05-Jan-2016",0,NaN,"-","-"
"06-Jan-2016",0,NaN,"-","-"
"07-Jan-2016",0,NaN,"-","-"
"08-Jan-2016",0,NaN,"-","-"
"09-Jan-2016",0,NaN,"-","-"
"10-Jan-2016",0,NaN,"-","-"
"11-Jan-2016",0,NaN,"-","-"
"12-Jan-2016",0,NaN,"-","-"
"13-Jan-2016",0,NaN,"-","-"
"14-Jan-2016",0,NaN,"-","-"
"15-Jan-2016",0,NaN,"-","-"
"16-Jan-2016",0,NaN,"-","-"
"17-Jan-2016",0,NaN,"-","-"
"18-Jan-2016",0,NaN,"-","-"
"19-Jan-2016",0.13,NaN,"-","-"
"20-Jan-2016",0.2,NaN,"-","-"
"21-Jan-2016",2.41,NaN,"-","-"
"22-Jan-2016",0.01,NaN,"-","-"
"23-Jan-2016",0,NaN,"-","-"
"24-Jan-2016",0,NaN,"-","-"
"25-Jan-2016",0,NaN,"-","-"
"26-Jan-2016",0,NaN,"-","-"
"27-Jan-2016",0,NaN,"-","-"
"28-Jan-2016",0,NaN,"-","-"
"29-Jan-2016",0,NaN,"-","-"
"30-Jan-2016",0,NaN,"-","-"
"31-Jan-2016",0,NaN,"-","-"
"01-Feb-2016",0,NaN,"-","-"
"02-Feb-2016",0,NaN,"-","-"
"03-Feb-2016",0,NaN,"-","-"
"04-Feb-2016",0,NaN,"-","-"
"05-Feb-2016",0,NaN,"-","-"
"06-Feb-2016",0,NaN,"-","-"
"07-Feb-2016",0,NaN,"-","-"
"08-Feb-2016",0,NaN,"-","-"
"09-Feb-2016",0,NaN,"-","-"
"10-Feb-2016",0,NaN,"-","-"
"11-Feb-2016",0,NaN,"-","-"
"12-Feb-2016",0,NaN,"-","-"
"13-Feb-2016",0,NaN,"-","-"
"14-Feb-2016",0,NaN,"-","-"
"15-Feb-2016",0,NaN,"-","-"
"16-Feb-2016",0,NaN,"-","-"
"17-Feb-2016",0,NaN,"-","-"
"18-Feb-2016",0,NaN,"-","-"
"19-Feb-2016",0,NaN,"-","-"
"20-Feb-2016",0,NaN,"-","-"
"21-Feb-2016",0,NaN,"-","-"
"22-Feb-2016",0,NaN,"-","-"
"23-Feb-2016",0,NaN,"-","-"
"24-Feb-2016",0,NaN,"-","-"
"25-Feb-2016",0,NaN,"-","-"
"26-Feb-2016",0,NaN,"-","-"
"27-Feb-2016",0,NaN,"-","-"
"28-Feb-2016",0,NaN,"-","-"
"29-Feb-2016",0,NaN,"-","-"
"01-Mar-2016",0,NaN,"-","-"
"02-Mar-2016",0,NaN,"-","-"
"03-Mar-2016",0,NaN,"-","-"
"04-Mar-2016",0,NaN,"-","-"
"05-Mar-2016",0,NaN,"-","-"
"06-Mar-2016",0,NaN,"-","-"
"07-Mar-2016",0,NaN,"-","-"
"08-Mar-2016",0,NaN,"-","-"
"09-Mar-2016",2.15,NaN,"-","-"
"10-Mar-2016",0,NaN,"-","-"
"11-Mar-2016",0,NaN,"-","-"
"12-Mar-2016",0,NaN,"-","-"
"13-Mar-2016",0,NaN,"-","-"
"14-Mar-2016",0.19,NaN,"-","-"
"15-Mar-2016",0,NaN,"-","-"
"16-Mar-2016",21.13,NaN,"-","-"
"17-Mar-2016",1.46,NaN,"-","-"
"18-Mar-2016",0,NaN,"-","-"
"19-Mar-2016",0,NaN,"-","-"
"20-Mar-2016",0,NaN,"-","-"
"21-Mar-2016",0,NaN,"-","-"
"22-Mar-2016",0,NaN,"-","-"
"23-Mar-2016",0,NaN,"-","-"
"24-Mar-2016",0,NaN,"-","-"
"25-Mar-2016",0,NaN,"-","-"
"26-Mar-2016",0,NaN,"-","-"
"27-Mar-2016",0,NaN,"-","-"
"28-Mar-2016",0,NaN,"-","-"
"29-Mar-2016",0,NaN,"-","-"
"30-Mar-2016",0,NaN,"-","-"
"31-Mar-2016",0,NaN,"-","-"
"01-Apr-2016",0,NaN,"-","-"
"02-Apr-2016",0,NaN,"-","-"
"03-Apr-2016",0,NaN,"-","-"
"04-Apr-2016",0,NaN,"-","-"
"05-Apr-2016",0,NaN,"-","-"
"06-Apr-2016",0,NaN,"-","-"
"07-Apr-2016",0,NaN,"-","-"
"08-Apr-2016",0.77,NaN,"-","-"
"09-Apr-2016",0.16,NaN,"-","-"
"10-Apr-2016",0,NaN,"-","-"
"11-Apr-2016",0,NaN,"-","-"
"12-Apr-2016",0,NaN,"-","-"
"13-Apr-2016",0,NaN,"-","-"
"14-Apr-2016",0,NaN,"-","-"
"15-Apr-2016",0,NaN,"-","-"
"16-Apr-2016",0,NaN,"-","-"
"17-Apr-2016",0,NaN,"-","-"
"18-Apr-2016",0,NaN,"-","-"
"19-Apr-2016",0,NaN,"-","-"
"20-Apr-2016",0,NaN,"-","-"
"21-Apr-2016",0,NaN,"-","-"
"22-Apr-2016",0,NaN,"-","-"
"23-Apr-2016",0.01,NaN,"-","-"
"24-Apr-2016",0,NaN,"-","-"
"25-Apr-2016",0,NaN,"-","-"
"26-Apr-2016",4.28,NaN,"-","-"
"27-Apr-2016",0,NaN,"-","-"
"28-Apr-2016",0,NaN,"-","-"
"29-Apr-2016",0,NaN,"-","-"
"30-Apr-2016",0,NaN,"-","-"
"01-May-2016",0,NaN,"-","-"
"02-May-2016",0,NaN,"-","-"
"03-May-2016",0.24,NaN,"-","-"
"04-May-2016",0,NaN,"-","-"
"05-May-2016",0,NaN,"-","-"
"06-May-2016",1.11,NaN,"-","-"
"07-May-2016",22.58,NaN,"-","-"
"08-May-2016",8.93,NaN,"-","-"
"09-May-2016",9.77,NaN,"-","-"
"10-May-2016",0.24,NaN,"-","-"
"11-May-2016",0.27,NaN,"-","-"
"12-May-2016",0,NaN,"-","-"
"13-May-2016",0.73,NaN,"-","-"
"14-May-2016",0,14.16,15.241159401857981,9.140507864622265
"15-May-2016",0.1,NaN,"-","-"
"16-May-2016",0,NaN,"-","-"
"17-May-2016",0.35,NaN,"-","-"
"18-May-2016",1.16,NaN,"-","-"
"19-May-2016",26.14,NaN,"-","-"
"20-May-2016",56.46,NaN,"-","-"
"21-May-2016",0,NaN,"-","-"
"22-May-2016",0,NaN,"-","-"
"23-May-2016",0,NaN,"-","-"
"24-May-2016",0,NaN,"-","-"
"25-May-2016",0.3,NaN,"-","-"
"26-May-2016",0,NaN,"-","-"
"27-May-2016",0,NaN,"-","-"
"28-May-2016",2.71,NaN,"-","-"
"29-May-2016",26.75,NaN,"-","-"
"30-May-2016",0,NaN,"-","-"
"31-May-2016",1.39,NaN,"-","-"
"01-Jun-2016",0.47,NaN,"-","-"
"02-Jun-2016",32.53,NaN,"-","-"
"03-Jun-2016",0,NaN,"-","-"
"04-Jun-2016",22.1,NaN,"-","-"
"05-Jun-2016",3.03,NaN,"-","-"
"06-Jun-2016",3.4,NaN,"-","-"
"07-Jun-2016",23.76,NaN,"-","-"
"08-Jun-2016",0.25,NaN,"-","-"
"09-Jun-2016",13.13,NaN,"-","-"
"10-Jun-2016",0.75,NaN,"-","-"
"11-Jun-2016",0.89,NaN,"-","-"
"12-Jun-2016",0.42,NaN,"-","-"
"13-Jun-2016",2.09,NaN,"-","-"
"14-Jun-2016",7.74,NaN,"-","-"
"15-Jun-2016",1.38,NaN,"-","-"
"16-Jun-2016",4.61,NaN,"-","-"
"17-Jun-2016",2.8,NaN,"-","-"
"18-Jun-2016",0,NaN,"-","-"
"19-Jun-2016",2.74,NaN,"-","-"
"20-Jun-2016",1.62,NaN,"-","-"
"21-Jun-2016",0.85,NaN,"-","-"
"22-Jun-2016",0.95,NaN,"-","-"
"23-Jun-2016",16.6,NaN,"-","-"
"24-Jun-2016",1.05,NaN,"-","-"
"25-Jun-2016",7.02,NaN,"-","-"
"26-Jun-2016",2.22,NaN,"-","-"
"27-Jun-2016",0.68,NaN,"-","-"
"28-Jun-2016",4.7,NaN,"-","-"
"29-Jun-2016",3.71,NaN,"-","-"
"30-Jun-2016",4.52,NaN,"-","-"
"01-Jul-2016",0,NaN,"-","-"
"02-Jul-2016",0.75,NaN,"-","-"
"03-Jul-2016",0,NaN,"-","-"
"04-Jul-2016",0,NaN,"-","-"
"05-Jul-2016",0.11,NaN,"-","-"
"06-Jul-2016",0.01,NaN,"-","-"
"07-Jul-2016",3.14,NaN,"-","-"
"08-Jul-2016",1.54,NaN,"-","-"
"09-Jul-2016",0.03,NaN,"-","-"
"10-Jul-2016",0.7,NaN,"-","-"
"11-Jul-2016",0.18,NaN,"-","-"
"12-Jul-2016",0.25,NaN,"-","-"
"13-Jul-2016",0.21,NaN,"-","-"
"14-Jul-2016",0,NaN,"-","-"
"15-Jul-2016",0.16,NaN,"-","-"
"16-Jul-2016",3.93,NaN,"-","-"
"17-Jul-2016",12.43,NaN,"-","-"
"18-Jul-2016",5.33,NaN,"-","-"
"19-Jul-2016",0.42,NaN,"-","-"
"20-Jul-2016",0.59,NaN,"-","-"
"21-Jul-2016",9.12,NaN,"-","-"
"22-Jul-2016",4.4,NaN,"-","-"
"23-Jul-2016",0.28,NaN,"-","-"
"24-Jul-2016",0.64,NaN,"-","-"
"25-Jul-2016",11.09,NaN,"-","-"
"26-Jul-2016",47.63,NaN,"-","-"
"27-Jul-2016",38.56,NaN,"-","-"
"28-Jul-2016",12.98,NaN,"-","-"
"29-Jul-2016",50.17,NaN,"-","-"
"30-Jul-2016",3.38,NaN,"-","-"
"31-Jul-2016",9.07,NaN,"-","-"
"01-Aug-2016",0,NaN,"-","-"
"02-Aug-2016",0,NaN,"-","-"
"03-Aug-2016",0,NaN,"-","-"
"04-Aug-2016",0,NaN,"-","-"
"05-Aug-2016",0,NaN,"-","-"
"06-Aug-2016",0.35,NaN,"-","-"
"07-Aug-2016",0,NaN,"-","-"
"08-Aug-2016",0.6,NaN,"-","-"
"09-Aug-2016",0.3,NaN,"-","-"
"10-Aug-2016",0.25,NaN,"-","-"
"11-Aug-2016",0,NaN,"-","-"
"12-Aug-2016",0.52,NaN,"-","-"
"13-Aug-2016",2.04,NaN,"-","-"
"14-Aug-2016",0.08,NaN,"-","-"
"15-Aug-2016",1.12,NaN,"-","-"
"16-Aug-2016",1.28,NaN,"-","-"
"17-Aug-2016",3.05,NaN,"-","-"
"18-Aug-2016",0.01,NaN,"-","-"
"19-Aug-2016",0.71,NaN,"-","-"
"20-Aug-2016",1.55,NaN,"-","-"
"21-Aug-2016",0.45,NaN,"-","-"
"22-Aug-2016",1.89,NaN,"-","-"
"23-Aug-2016",0.79,NaN,"-","-"
"24-Aug-2016",0.49,14.86,12.40776432320711,13.946153120065103
"25-Aug-2016",0.04,NaN,"-","-"
"26-Aug-2016",4.85,NaN,"-","-"
"27-Aug-2016",0.47,NaN,"-","-"
"28-Aug-2016",2.83,NaN,"-","-"
"29-Aug-2016",0.03,NaN,"-","-"
"30-Aug-2016",0.18,NaN,"-","-"
"31-Aug-2016",24.17,NaN,"-","-"
"01-Sep-2016",2.78,NaN,"-","-"
"02-Sep-2016",0,NaN,"-","-"
"03-Sep-2016",0,NaN,"-","-"
"04-Sep-2016",0.2,NaN,"-","-"
"05-Sep-2016",1.37,NaN,"-","-"
"06-Sep-2016",0,NaN,"-","-"
"07-Sep-2016",0.73,NaN,"-","-"
"08-Sep-2016",0,NaN,"-","-"
"09-Sep-2016",0,NaN,"-","-"
"10-Sep-2016",5.49,NaN,"-","-"
"11-Sep-2016",7.8,NaN,"-","-"
"12-Sep-2016",0.3,NaN,"-","-"
"13-Sep-2016",0,NaN,"-","-"
"14-Sep-2016",0.68,NaN,"-","-"
"15-Sep-2016",1.61,NaN,"-","-"
"16-Sep-2016",5.2,NaN,"-","-"
"17-Sep-2016",0.16,NaN,"-","-"
"18-Sep-2016",0,NaN,"-","-"
"19-Sep-2016",0,NaN,"-","-"
"20-Sep-2016",0,NaN,"-","-"
"21-Sep-2016",0.16,NaN,"-","-"
"22-Sep-2016",0.26,NaN,"-","-"
"23-Sep-2016",0.56,NaN,"-","-"
"24-Sep-2016",1.61,NaN,"-","-"
"25-Sep-2016",0.04,NaN,"-","-"
"26-Sep-2016",0,NaN,"-","-"
"27-Sep-2016",0.03,NaN,"-","-"
"28-Sep-2016",2.81,NaN,"-","-"
"29-Sep-2016",1.26,NaN,"-","-"
"30-Sep-2016",0.21,NaN,"-","-"
"01-Oct-2016",0,NaN,"-","-"
"02-Oct-2016",0,NaN,"-","-"
"03-Oct-2016",0,NaN,"-","-"
"04-Oct-2016",0.45,NaN,"-","-"
"05-Oct-2016",0,NaN,"-","-"
"06-Oct-2016",0,NaN,"-","-"
"07-Oct-2016",0,NaN,"-","-"
"08-Oct-2016",0,NaN,"-","-"
"09-Oct-2016",0.12,NaN,"-","-"
"10-Oct-2016",0.21,NaN,"-","-"
"11-Oct-2016",0.02,NaN,"-","-"
"12-Oct-2016",12.9,NaN,"-","-"
"13-Oct-2016",12.81,NaN,"-","-"
"14-Oct-2016",1.15,NaN,"-","-"
"15-Oct-2016",0,NaN,"-","-"
"16-Oct-2016",0,NaN,"-","-"
"17-Oct-2016",0,NaN,"-","-"
"18-Oct-2016",0,NaN,"-","-"
"19-Oct-2016",0,NaN,"-","-"
"20-Oct-2016",0,NaN,"-","-"
"21-Oct-2016",0,NaN,"-","-"
"22-Oct-2016",0,NaN,"-","-"
"23-Oct-2016",0,NaN,"-","-"
"24-Oct-2016",0,NaN,"-","-"
"25-Oct-2016",0,NaN,"-","-"
"26-Oct-2016",0,NaN,"-","-"
"27-Oct-2016",0,NaN,"-","-"
"28-Oct-2016",0,NaN,"-","-"
"29-Oct-2016",0,NaN,"-","-"
"30-Oct-2016",0,NaN,"-","-"
"31-Oct-2016",0,NaN,"-","-"
"01-Nov-2016",0.11,NaN,"-","-"
"02-Nov-2016",2.25,NaN,"-","-"
"03-Nov-2016",0.41,NaN,"-","-"
"04-Nov-2016",0,13.78,11.036436276391346,13.119971545686951
"05-Nov-2016",0,NaN,"-","-"
"06-Nov-2016",0,NaN,"-","-"
"07-Nov-2016",0,NaN,"-","-"
"08-Nov-2016",0,NaN,"-","-"
"09-Nov-2016",0,NaN,"-","-"
"10-Nov-2016",0,NaN,"-","-"
"11-Nov-2016",0,NaN,"-","-"
"12-Nov-2016",0,NaN,"-","-"
"13-Nov-2016",0,NaN,"-","-"
"14-Nov-2016",0,NaN,"-","-"
"15-Nov-2016",0,NaN,"-","-"
"16-Nov-2016",0,NaN,"-","-"
"17-Nov-2016",0,NaN,"-","-"
"18-Nov-2016",0,NaN,"-","-"
"19-Nov-2016",0,NaN,"-","-"
"20-Nov-2016",0,NaN,"-","-"
"21-Nov-2016",0,NaN,"-","-"
"22-Nov-2016",0,NaN,"-","-"
"23-Nov-2016",0,NaN,"-","-"
"24-Nov-2016",0,NaN,"-","-"
"25-Nov-2016",0,NaN,"-","-"
"26-Nov-2016",0,NaN,"-","-"
"27-Nov-2016",0,NaN,"-","-"
"28-Nov-2016",0,NaN,"-","-"
"29-Nov-2016",0,NaN,"-","-"
"30-Nov-2016",0,NaN,"-","-"
"01-Dec-2016",0,NaN,"-","-"
"02-Dec-2016",4.13,NaN,"-","-"
"03-Dec-2016",5.37,NaN,"-","-"
"04-Dec-2016",0.36,NaN,"-","-"
"05-Dec-2016",3.73,NaN,"-","-"
"06-Dec-2016",0,NaN,"-","-"
"07-Dec-2016",0,NaN,"-","-"
"08-Dec-2016",0,NaN,"-","-"
"09-Dec-2016",0,NaN,"-","-"
"10-Dec-2016",0,NaN,"-","-"
"11-Dec-2016",0,NaN,"-","-"
"12-Dec-2016",0,NaN,"-","-"
"13-Dec-2016",64.04,NaN,"-","-"
"14-Dec-2016",2.91,NaN,"-","-"
"15-Dec-2016",0.03,NaN,"-","-"
"16-Dec-2016",0,NaN,"-","-"
"17-Dec-2016",0.18,NaN,"-","-"
"18-Dec-2016",0,NaN,"-","-"
"19-Dec-2016",0,NaN,"-","-"
"20-Dec-2016",0,NaN,"-","-"
"21-Dec-2016",0,NaN,"-","-"
"22-Dec-2016",0,NaN,"-","-"
"23-Dec-2016",0,NaN,"-","-"
"24-Dec-2016",0,NaN,"-","-"
"25-Dec-2016",0,NaN,"-","-"
"26-Dec-2016",0,NaN,"-","-"
"27-Dec-2016",0,NaN,"-","-"
"28-Dec-2016",0,NaN,"-","-"
"29-Dec-2016",0,NaN,"-","-"
"30-Dec-2016",0,NaN,"-","-"
"31-Dec-2016",0,NaN,"-","-"
"01-Jan-2017",0,NaN,"-","-"
"02-Jan-2017",0,NaN,"-","-"
"03-Jan-2017",0,NaN,"-","-"
"04-Jan-2017",0,13.66,4.670670301217678,14.685217225616785
"05-Jan-2017",0,NaN,"-","-"
"06-Jan-2017",0,NaN,"-","-"
"07-Jan-2017",0,NaN,"-","-"
"08-Jan-2017",0,NaN,"-","-"
"09-Jan-2017",0,NaN,"-","-"
"10-Jan-2017",0,NaN,"-","-"
"11-Jan-2017",0,NaN,"-","-"
"12-Jan-2017",0,NaN,"-","-"
"13-Jan-2017",0,NaN,"-","-"
"14-Jan-2017",0,NaN,"-","-"
"15-Jan-2017",0,NaN,"-","-"
"16-Jan-2017",0,NaN,"-","-"
"17-Jan-2017",0,NaN,"-","-"
"18-Jan-2017",0,NaN,"-","-"
"19-Jan-2017",0,NaN,"-","-"
"20-Jan-2017",0,NaN,"-","-"
"21-Jan-2017",0,NaN,"-","-"
"22-Jan-2017",0,NaN,"-","-"
"23-Jan-2017",0,NaN,"-","-"
"24-Jan-2017",0,NaN,"-","-"
"25-Jan-2017",0,NaN,"-","-"
"26-Jan-2017",0,NaN,"-","-"
"27-Jan-2017",0.17,NaN,"-","-"
"28-Jan-2017",0.05,NaN,"-","-"
"29-Jan-2017",0,NaN,"-","-"
"30-Jan-2017",0,NaN,"-","-"
"31-Jan-2017",0,NaN,"-","-"
"01-Feb-2017",0,NaN,"-","-"
"02-Feb-2017",0,NaN,"-","-"
"03-Feb-2017",0,NaN,"-","-"
"04-Feb-2017",0,NaN,"-","-"
"05-Feb-2017",0,NaN,"-","-"
"06-Feb-2017",0,NaN,"-","-"
"07-Feb-2017",0,NaN,"-","-"
"08-Feb-2017",0,NaN,"-","-"
"09-Feb-2017",0,NaN,"-","-"
"10-Feb-2017",0,NaN,"-","-"
"11-Feb-2017",0,NaN,"-","-"
"12-Feb-2017",0,NaN,"-","-"
"13-Feb-2017",0,NaN,"-","-"
"14-Feb-2017",0,NaN,"-","-"
"15-Feb-2017",0,NaN,"-","-"
"16-Feb-2017",0,NaN,"-","-"
"17-Feb-2017",0,NaN,"-","-"
"18-Feb-2017",0,NaN,"-","-"
"19-Feb-2017",0,NaN,"-","-"
"20-Feb-2017",0,NaN,"-","-"
"21-Feb-2017",0,NaN,"-","-"
"22-Feb-2017",0,NaN,"-","-"
"23-Feb-2017",0,NaN,"-","-"
"24-Feb-2017",0,NaN,"-","-"
"25-Feb-2017",0,NaN,"-","-"
"26-Feb-2017",0,NaN,"-","-"
"27-Feb-2017",0,NaN,"-","-"
"28-Feb-2017",0,NaN,"-","-"
"01-Mar-2017",0,NaN,"-","-"
"02-Mar-2017",0,NaN,"-","-"
"03-Mar-2017",0,NaN,"-","-"
"04-Mar-2017",0,NaN,"-","-"
"05-Mar-2017",0,NaN,"-","-"
"06-Mar-2017",0.8,NaN,"-","-"
"07-Mar-2017",2.97,NaN,"-","-"
"08-Mar-2017",13.67,NaN,"-","-"
"09-Mar-2017",0,NaN,"-","-"
"10-Mar-2017",0,NaN,"-","-"
"11-Mar-2017",0,NaN,"-","-"
"12-Mar-2017",0,NaN,"-","-"
"13-Mar-2017",0,NaN,"-","-"
"14-Mar-2017",0.61,NaN,"-","-"
"15-Mar-2017",0.12,NaN,"-","-"
"16-Mar-2017",0,NaN,"-","-"
"17-Mar-2017",0,NaN,"-","-"
"18-Mar-2017",0.09,NaN,"-","-"
"19-Mar-2017",0,NaN,"-","-"
"20-Mar-2017",0,NaN,"-","-"
"21-Mar-2017",0,NaN,"-","-"
"22-Mar-2017",0.01,NaN,"-","-"
"23-Mar-2017",0,NaN,"-","-"
"24-Mar-2017",0,NaN,"-","-"
"25-Mar-2017",0,NaN,"-","-"
"26-Mar-2017",0,NaN,"-","-"
"27-Mar-2017",0,NaN,"-","-"
"28-Mar-2017",0,NaN,"-","-"
"29-Mar-2017",0,NaN,"-","-"
"30-Mar-2017",0,NaN,"-","-"
"31-Mar-2017",0,NaN,"-","-"
"01-Apr-2017",0,NaN,"-","-"
"02-Apr-2017",0,NaN,"-","-"
"03-Apr-2017",0,NaN,"-","-"
"04-Apr-2017",0,NaN,"-","-"
"05-Apr-2017",0,NaN,"-","-"
"06-Apr-2017",1.15,NaN,"-","-"
"07-Apr-2017",0.59,NaN,"-","-"
"08-Apr-2017",0.21,NaN,"-","-"
"09-Apr-2017",0,NaN,"-","-"
"10-Apr-2017",0,NaN,"-","-"
"11-Apr-2017",0.09,NaN,"-","-"
"12-Apr-2017",0,NaN,"-","-"
"13-Apr-2017",0,NaN,"-","-"
"14-Apr-2017",0,NaN,"-","-"
"15-Apr-2017",0,NaN,"-","-"
"16-Apr-2017",0,NaN,"-","-"
"17-Apr-2017",0.95,NaN,"-","-"
"18-Apr-2017",3.22,NaN,"-","-"
"19-Apr-2017",0,NaN,"-","-"
"20-Apr-2017",0.17,NaN,"-","-"
"21-Apr-2017",1.1,NaN,"-","-"
"22-Apr-2017",0.35,NaN,"-","-"
"23-Apr-2017",0,NaN,"-","-"
"24-Apr-2017",0,NaN,"-","-"
"25-Apr-2017",0,NaN,"-","-"
"26-Apr-2017",0.57,NaN,"-","-"
"27-Apr-2017",0,NaN,"-","-"
"28-Apr-2017",0,NaN,"-","-"
"29-Apr-2017",1.21,NaN,"-","-"
"30-Apr-2017",0.95,NaN,"-","-"
"01-May-2017",0.29,NaN,"-","-"
"02-May-2017",4.44,NaN,"-","-"
"03-May-2017",0,NaN,"-","-"
"04-May-2017",0,NaN,"-","-"
"05-May-2017",0,NaN,"-","-"
"06-May-2017",0,NaN,"-","-"
"07-May-2017",0.09,NaN,"-","-"
